COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate,previousYearToDate,share
United States,MAY2014,May 2014,2014,5,May,Not specified,332,13,3984,1653.335,0.0010178919279122069
United States,MAY2014,May 2014,2014,5,May,Net electricity production,326164.292,14,4123552.001,1617041.02,1
United States,MAY2014,May 2014,2014,5,May,Total imports,5389.632,15,66511.001,26983.181,0.01652428586511242
United States,MAY2014,May 2014,2014,5,May,Total exports,825.832,16,13297.999,4964.253,0.00253195098376986
United States,MAY2014,May 2014,2014,5,May,Electricity supplied,330728.092,17,4176765.003,1639059.948,1.0139923348813424
United States,MAY2014,May 2014,2014,5,May,Used for pumped storage,2151.999,18,26227,8559.989,0.006597898828238377
United States,MAY2014,May 2014,2014,5,May,Distribution losses,20203.161,19,255321.999,100831.975,0.06194167018135756
United States,MAY2014,May 2014,2014,5,May,Final consumption,308372.931,20,3895216.002,1529667.984,0.945452762805807
United States,MAY2014,May 2014,2014,5,May,Electricity trade,-4563.8,21,-53213.002,-22018.928,-0.01399233488134256
United States,MAY2014,May 2014,2014,5,May,Renewables,52980.379,22,568864.642,240431.921,0.16243463892117288
United States,MAY2014,May 2014,2014,5,May,Non-renewables,273183.914,23,3554687.356,1376609.102,0.8375653641447666
United States,MAY2014,May 2014,2014,5,May,Others,3693.109,24,51836.763,20089.405,0.011322848915662416
United States,MAY2014,May 2014,2014,5,May,Other renewables aggregated,6707.888,25,82549.64,31404.297,0.02056597906186493
United States,MAY2014,May 2014,2014,5,May,Low carbon,115500.921,26,1370014.642,557539.976,0.3541188408202575
United States,MAY2014,May 2014,2014,5,May,Fossil fuels,210995.372,27,2757521.356,1061154.382,0.6468990541735942
Australia,JUN2014,June 2014,2014,6,June,Hydro,1735.665,1,14590.378,8624.896,0.08883480089179512
Australia,JUN2014,June 2014,2014,6,June,Wind,1091,2,10410.671,4072.788,0.055839558770239925
Australia,JUN2014,June 2014,2014,6,June,Solar,164.257,3,4534.416,1676.527,0.008407001287739047
Australia,JUN2014,June 2014,2014,6,June,Geothermal,0.083,4,0.996,0.498,4.248105754289564e-06
Australia,JUN2014,June 2014,2014,6,June,Total combustible fuels,16547.114,7,208675.772,103746.588,0.8469143397624747
Australia,JUN2014,June 2014,2014,6,June,Coal,11386.695,8,145301.084,75067.471,0.5827937897812072
Australia,JUN2014,June 2014,2014,6,June,Oil,53.566,9,6115.132,4148.301,0.002741614853424997
Australia,JUN2014,June 2014,2014,6,June,Natural gas,4834.474,10,53926.202,23054.168,0.24743803395618413
Australia,JUN2014,June 2014,2014,6,June,Combustible renewables,272.38,11,3333.354,1476.648,0.013940952353655316
Australia,JUN2014,June 2014,2014,6,June,Net electricity production,19538.12,14,238212.236,118121.297,1
Australia,JUN2014,June 2014,2014,6,June,Electricity supplied,19538.12,17,238212.236,118121.297,1
Australia,JUN2014,June 2014,2014,6,June,Used for pumped storage,13.295,18,163.74,123.589,0.0006804646506419247
Australia,JUN2014,June 2014,2014,6,June,Distribution losses,941.077,19,12094.355,6693.432,0.04816620022806698
Australia,JUN2014,June 2014,2014,6,June,Final consumption,18583.748,20,225954.139,111304.274,0.9511533351212911
Australia,JUN2014,June 2014,2014,6,June,Renewables,3263.385,22,32869.815,15851.357,0.1670265614091837
Australia,JUN2014,June 2014,2014,6,June,Non-renewables,16274.735,23,205342.418,102269.94,0.8329734385908164
Australia,JUN2014,June 2014,2014,6,June,Others,53.566,24,6115.132,4148.301,0.002741614853424997
Australia,JUN2014,June 2014,2014,6,June,Other renewables aggregated,272.463,25,3334.35,1477.146,0.013945200459409607
Australia,JUN2014,June 2014,2014,6,June,Low carbon,3263.385,26,32869.815,15851.357,0.1670265614091837
Australia,JUN2014,June 2014,2014,6,June,Fossil fuels,16274.735,27,205342.418,102269.94,0.8329734385908164
Austria,JUN2014,June 2014,2014,6,June,Hydro,4080.004,1,42640.368,23185.67,0.7844033090251856
Austria,JUN2014,June 2014,2014,6,June,Wind,187.546,2,3657.544,1623.624,0.03605675459985761
Austria,JUN2014,June 2014,2014,6,June,Solar,86.074,3,746.832,321.417,0.016548202016722
Austria,JUN2014,June 2014,2014,6,June,Geothermal,0.03,4,0.36,0.144,5.7676657353168206e-06
Austria,JUN2014,June 2014,2014,6,June,Total combustible fuels,846.583,7,15179.741,9631.344,0.162760258706724
Austria,JUN2014,June 2014,2014,6,June,Coal,175.348,8,4630.442,2791.914,0.0337116217118778
Austria,JUN2014,June 2014,2014,6,June,Oil,54.905,9,632.721,343.366,0.010555789573252336
Austria,JUN2014,June 2014,2014,6,June,Natural gas,209.683,10,5060.415,4006.82,0.0403127151459479
Austria,JUN2014,June 2014,2014,6,June,Combustible renewables,359.742,11,4325.253,2193.622,0.06916238689847813
Austria,JUN2014,June 2014,2014,6,June,Other combustible non-renewables,46.905,12,530.912,295.626,0.00901774537716785
Austria,JUN2014,June 2014,2014,6,June,Not specified,1.173,13,12.747,6.777,0.0002255157302508877
Austria,JUN2014,June 2014,2014,6,June,Net electricity production,5201.411,14,62237.598,34768.977,1
Austria,JUN2014,June 2014,2014,6,June,Total imports,1748.248,15,26711.724,11463.422,0.33611033621453873
Austria,JUN2014,June 2014,2014,6,June,Total exports,1425.796,16,17436.999,9466.515,0.2741171578250594
Austria,JUN2014,June 2014,2014,6,June,Electricity supplied,5523.863,17,71512.323,36765.884,1.0619931783894794
Austria,JUN2014,June 2014,2014,6,June,Used for pumped storage,464.674,18,5545.027,2839.543,0.08933614359642027
Austria,JUN2014,June 2014,2014,6,June,Distribution losses,261.56,19,3409.874,1808.658,0.05028635499098225
Austria,JUN2014,June 2014,2014,6,June,Final consumption,4797.628,20,62557.417,32117.686,0.9223704875465522
Austria,JUN2014,June 2014,2014,6,June,Electricity trade,-322.452,21,-9274.725,-1996.907,-0.06199317838947931
Austria,JUN2014,June 2014,2014,6,June,Renewables,4713.396,22,51370.357,27324.477,0.9061764202059787
Austria,JUN2014,June 2014,2014,6,June,Non-renewables,488.014,23,10867.237,7444.503,0.09382338753849677
Austria,JUN2014,June 2014,2014,6,June,Others,102.983,24,1176.38,645.769,0.019799050680671074
Austria,JUN2014,June 2014,2014,6,June,Other renewables aggregated,359.772,25,4325.613,2193.766,0.06916815456421344
Austria,JUN2014,June 2014,2014,6,June,Low carbon,4714.569,26,51383.104,27331.254,0.9064019359362296
Austria,JUN2014,June 2014,2014,6,June,Fossil fuels,488.014,27,10867.237,7444.503,0.09382338753849677
Belgium,JUN2014,June 2014,2014,6,June,Hydro,95.788,1,1453.801,879.358,0.01799781368689125
Belgium,JUN2014,June 2014,2014,6,June,Wind,165.631,2,4553.8,1694.701,0.03112076542754296
Belgium,JUN2014,June 2014,2014,6,June,Solar,409.307,3,2865.201,1296.378,0.07690557404623125
Belgium,JUN2014,June 2014,2014,6,June,Nuclear,2511.576,6,31969.002,16295.937,0.47190542561142923
Belgium,JUN2014,June 2014,2014,6,June,Total combustible fuels,2117.618,7,28579,17912.004,0.39788380824327974
Belgium,JUN2014,June 2014,2014,6,June,Coal,302.939,8,4121.247,2729.576,0.05691986136565279
Belgium,JUN2014,June 2014,2014,6,June,Oil,12.18,9,209.39,86.77,0.0022885264407476453
Belgium,JUN2014,June 2014,2014,6,June,Natural gas,1488.47,10,18686.05,11993.044,0.2796718350787888
Belgium,JUN2014,June 2014,2014,6,June,Combustible renewables,228.222,11,4326.285,2508.045,0.042881123264393195
Belgium,JUN2014,June 2014,2014,6,June,Other combustible non-renewables,85.806,12,1236.025,594.566,0.016122274201542892
Belgium,JUN2014,June 2014,2014,6,June,Not specified,22.282,13,396.801,196.002,0.004186612984625537
Belgium,JUN2014,June 2014,2014,6,June,Net electricity production,5322.202,14,69817.6,38274.381,1
Belgium,JUN2014,June 2014,2014,6,June,Total imports,1799.585,15,21790.999,10442.902,0.33812790269892046
Belgium,JUN2014,June 2014,2014,6,June,Total exports,403.631,16,4187.999,2672.826,0.0758390981777843
Belgium,JUN2014,June 2014,2014,6,June,Electricity supplied,6718.156,17,87420.6,46044.457,1.262288804521136
Belgium,JUN2014,June 2014,2014,6,June,Used for pumped storage,129,18,1548,910.022,0.02423808791924846
Belgium,JUN2014,June 2014,2014,6,June,Distribution losses,315.408,19,3784.896,1997.966,0.05926268863902573
Belgium,JUN2014,June 2014,2014,6,June,Final consumption,6273.747,20,82087.699,43136.468,1.1787878400707075
Belgium,JUN2014,June 2014,2014,6,June,Electricity trade,-1395.954,21,-17603,-7770.076,-0.2622888045211362
Belgium,JUN2014,June 2014,2014,6,June,Renewables,898.948,22,13199.087,6378.482,0.16890527642505865
Belgium,JUN2014,June 2014,2014,6,June,Non-renewables,4423.253,23,56618.515,31895.895,0.8310945356827868
Belgium,JUN2014,June 2014,2014,6,June,Others,120.268,24,1842.216,877.338,0.022597413626916075
Belgium,JUN2014,June 2014,2014,6,June,Other renewables aggregated,228.222,25,4326.285,2508.045,0.042881123264393195
Belgium,JUN2014,June 2014,2014,6,June,Low carbon,3432.806,26,45564.89,22870.421,0.6449973150211135
Belgium,JUN2014,June 2014,2014,6,June,Fossil fuels,1911.677,27,24649.513,15599.958,0.3591891100713577
Canada,JUN2014,June 2014,2014,6,June,Hydro,27527.939,1,378785.999,199086.751,0.5849439993713665
Canada,JUN2014,June 2014,2014,6,June,Wind,1223.793,2,22315,9528.761,0.026004502982322167
Canada,JUN2014,June 2014,2014,6,June,Solar,265.56,3,2098.999,689.625,0.0056429116786788905
Canada,JUN2014,June 2014,2014,6,June,Other renewables,1.795,5,15,12.436,3.8142139114432174e-05
Canada,JUN2014,June 2014,2014,6,June,Nuclear,7973,6,101207.999,45849.624,0.16941909479630515
Canada,JUN2014,June 2014,2014,6,June,Total combustible fuels,9882.141,7,134613.998,65563.652,0.2099866277272612
Canada,JUN2014,June 2014,2014,6,June,Coal,4523.611,8,61620.382,30205.179,0.0961226741290115
Canada,JUN2014,June 2014,2014,6,June,Oil,532.88,9,7258.859,3579.306,0.011323221777882237
Canada,JUN2014,June 2014,2014,6,June,Natural gas,3959.13,10,53931.057,27170.78,0.08412795946079213
Canada,JUN2014,June 2014,2014,6,June,Combustible renewables,860.141,11,11716.789,4568.539,0.01827722433427677
Canada,JUN2014,June 2014,2014,6,June,Other combustible non-renewables,6.381,12,86.916,39.848,0.00013559052350372796
Canada,JUN2014,June 2014,2014,6,June,Not specified,186.583,13,2238.996,1220.502,0.003964721304951587
Canada,JUN2014,June 2014,2014,6,June,Net electricity production,47060.811,14,641276,321951.347,1
Canada,JUN2014,June 2014,2014,6,June,Total imports,1007.786,15,12808.001,5484.222,0.021414548083329883
Canada,JUN2014,June 2014,2014,6,June,Total exports,4866.742,16,58574.001,30365.972,0.10341389994320327
Canada,JUN2014,June 2014,2014,6,June,Electricity supplied,43201.855,17,595510,297069.597,0.9180006481401266
Canada,JUN2014,June 2014,2014,6,June,Used for pumped storage,15.262,18,210,107.758,0.00032430380343424173
Canada,JUN2014,June 2014,2014,6,June,Distribution losses,4198.458,19,56961.002,26837.464,0.08921346468083602
Canada,JUN2014,June 2014,2014,6,June,Final consumption,38988.137,20,538339,270124.372,0.8284629221540615
Canada,JUN2014,June 2014,2014,6,June,Electricity trade,3858.956,21,45766,24881.75,0.08199935185987339
Canada,JUN2014,June 2014,2014,6,June,Renewables,29879.228,22,414931.787,213886.112,0.6349067805057588
Canada,JUN2014,June 2014,2014,6,June,Non-renewables,17181.585,23,226344.209,108065.239,0.3650932619924463
Canada,JUN2014,June 2014,2014,6,June,Others,725.844,24,9584.771,4839.656,0.015423533606337555
Canada,JUN2014,June 2014,2014,6,June,Other renewables aggregated,861.936,25,11731.789,4580.975,0.018315366473391204
Canada,JUN2014,June 2014,2014,6,June,Low carbon,38038.811,26,518378.782,260956.238,0.8082905966070155
Canada,JUN2014,June 2014,2014,6,June,Fossil fuels,9208.585,27,125136.21,62215.615,0.19567416719614117
Chile,JUN2014,June 2014,2014,6,June,Hydro,1640.516,1,22814,8390.345,0.2790418878526197
Chile,JUN2014,June 2014,2014,6,June,Wind,94.3,2,1441.001,207.162,0.01603986186328084
Chile,JUN2014,June 2014,2014,6,June,Solar,31.255,3,479.999,1.777,0.005316287195512649
Chile,JUN2014,June 2014,2014,6,June,Total combustible fuels,4088.782,7,44426.002,25943.237,0.6954771841894929
Chile,JUN2014,June 2014,2014,6,June,Coal,2238.041,8,25425.673,14379.778,0.380677290396171
Chile,JUN2014,June 2014,2014,6,June,Oil,494.946,9,3808.083,2809.093,0.08418733265942101
Chile,JUN2014,June 2014,2014,6,June,Natural gas,910.136,10,9984.118,5987.985,0.15480865023116622
Chile,JUN2014,June 2014,2014,6,June,Combustible renewables,445.659,11,5208.127,2766.384,0.07580391090273465
Chile,JUN2014,June 2014,2014,6,June,Not specified,24.25,13,291,82.002,0.004124778899093961
Chile,JUN2014,June 2014,2014,6,June,Net electricity production,5879.103,14,69451.998,34624.521,1
Chile,JUN2014,June 2014,2014,6,June,Electricity supplied,5879.103,17,69451.998,34624.521,1
Chile,JUN2014,June 2014,2014,6,June,Distribution losses,366.574,19,4363.999,2422.624,0.06235202887243173
Chile,JUN2014,June 2014,2014,6,June,Final consumption,5512.528,20,65087.999,32201.895,0.9376478010335931
Chile,JUN2014,June 2014,2014,6,June,Renewables,2211.73,22,29943.127,11365.668,0.37620194781414784
Chile,JUN2014,June 2014,2014,6,June,Non-renewables,3667.373,23,39508.874,23258.858,0.6237980521858522
Chile,JUN2014,June 2014,2014,6,June,Others,519.196,24,4099.083,2891.095,0.08831211155851497
Chile,JUN2014,June 2014,2014,6,June,Other renewables aggregated,445.659,25,5208.127,2766.384,0.07580391090273465
Chile,JUN2014,June 2014,2014,6,June,Low carbon,2235.98,26,30234.127,11447.67,0.3803267267132418
Chile,JUN2014,June 2014,2014,6,June,Fossil fuels,3667.373,27,39508.874,23258.858,0.6237980521858522
Colombia,JUN2014,June 2014,2014,6,June,Hydro,3513.389,1,47249.092,,0.6337168582307062
Colombia,JUN2014,June 2014,2014,6,June,Wind,8.085,2,69.482,,0.0014583072921316882
Colombia,JUN2014,June 2014,2014,6,June,Solar,0.697,3,8.947,,0.00012571925573479117
Colombia,JUN2014,June 2014,2014,6,June,Total combustible fuels,2021.928,7,21699.775,,0.36469911522142734
Colombia,JUN2014,June 2014,2014,6,June,Coal,448.719,8,5152.09,,0.08093632527124786
Colombia,JUN2014,June 2014,2014,6,June,Oil,152.801,9,1918.191,,0.02756101577551194
Colombia,JUN2014,June 2014,2014,6,June,Natural gas,1309.421,10,13365.401,,0.23618283151148636
Colombia,JUN2014,June 2014,2014,6,June,Combustible renewables,110.987,11,1264.093,,0.020018942663181157
Colombia,JUN2014,June 2014,2014,6,June,Net electricity production,5544.099,14,69027.299,,1
Colombia,JUN2014,June 2014,2014,6,June,Total imports,8.175,15,47,,0.001474540768481948
Colombia,JUN2014,June 2014,2014,6,June,Total exports,22.132,16,849,,0.0039919922064883765
Colombia,JUN2014,June 2014,2014,6,June,Electricity supplied,5530.142,17,68225.299,,0.9974825485619935
Colombia,JUN2014,June 2014,2014,6,June,Distribution losses,419.762,19,5850,,0.07571329444153144
Colombia,JUN2014,June 2014,2014,6,June,Final consumption,5110.381,20,62375.299,,0.9217694344924217
Colombia,JUN2014,June 2014,2014,6,June,Electricity trade,13.957,21,802,,0.002517451438006428
Colombia,JUN2014,June 2014,2014,6,June,Renewables,3633.158,22,48591.614,,0.6553198274417538
Colombia,JUN2014,June 2014,2014,6,June,Non-renewables,1910.941,23,20435.682,,0.3446801725582462
Colombia,JUN2014,June 2014,2014,6,June,Others,152.801,24,1918.191,,0.02756101577551194
Colombia,JUN2014,June 2014,2014,6,June,Other renewables aggregated,110.987,25,1264.093,,0.020018942663181157
Colombia,JUN2014,June 2014,2014,6,June,Low carbon,3633.158,26,48591.614,,0.6553198274417538
Colombia,JUN2014,June 2014,2014,6,June,Fossil fuels,1910.941,27,20435.682,,0.3446801725582462
Czech Republic,JUN2014,June 2014,2014,6,June,Hydro,182.355,1,2943.999,2184.198,0.031672215882742195
Czech Republic,JUN2014,June 2014,2014,6,June,Wind,24.863,2,469.001,223.239,0.004318314844630634
Czech Republic,JUN2014,June 2014,2014,6,June,Solar,308.435,3,2103.999,946.754,0.05357034304402726
Czech Republic,JUN2014,June 2014,2014,6,June,Nuclear,2370.995,6,28633,14314.372,0.41180480654164864
Czech Republic,JUN2014,June 2014,2014,6,June,Total combustible fuels,2864.599,7,44891,22811.45,0.49753611332558706
Czech Republic,JUN2014,June 2014,2014,6,June,Coal,2407.701,8,38947.465,20162.892,0.41818006554848663
Czech Republic,JUN2014,June 2014,2014,6,June,Oil,8.097,9,93.944,39.205,0.001406322458954038
Czech Republic,JUN2014,June 2014,2014,6,June,Natural gas,92.369,10,1615.84,881.513,0.01604305288515815
Czech Republic,JUN2014,June 2014,2014,6,June,Combustible renewables,350.703,11,4172.016,1701.034,0.06091163459584512
Czech Republic,JUN2014,June 2014,2014,6,June,Other combustible non-renewables,5.728,12,61.734,26.806,0.0009948641527588896
Czech Republic,JUN2014,June 2014,2014,6,June,Not specified,6.324,13,75.001,34.002,0.0010983800457484668
Czech Republic,JUN2014,June 2014,2014,6,June,Net electricity production,5757.57,14,79116,40514.014,1
Czech Republic,JUN2014,June 2014,2014,6,June,Total imports,1113.589,15,11841.999,4449.4,0.1934130197288092
Czech Republic,JUN2014,June 2014,2014,6,June,Total exports,2117.18,16,28141.999,12785.553,0.36772110456320983
Czech Republic,JUN2014,June 2014,2014,6,June,Electricity supplied,4753.979,17,62816,32177.861,0.8256919151655995
Czech Republic,JUN2014,June 2014,2014,6,June,Used for pumped storage,64.448,18,1362.999,736.335,0.011193611193611192
Czech Republic,JUN2014,June 2014,2014,6,June,Distribution losses,277.317,19,3847,2038.695,0.048165632376158694
Czech Republic,JUN2014,June 2014,2014,6,June,Final consumption,4412.216,20,57605.999,29402.83,0.766333018964598
Czech Republic,JUN2014,June 2014,2014,6,June,Electricity trade,1003.591,21,16300,8336.153,0.17430808483440063
Czech Republic,JUN2014,June 2014,2014,6,June,Renewables,866.356,22,9689.015,5055.225,0.1504725083672452
Czech Republic,JUN2014,June 2014,2014,6,June,Non-renewables,4891.214,23,69426.984,35458.79,0.8495274916327549
Czech Republic,JUN2014,June 2014,2014,6,June,Others,20.149,24,230.679,100.013,0.0034995666574613947
Czech Republic,JUN2014,June 2014,2014,6,June,Other renewables aggregated,350.703,25,4172.016,1701.034,0.06091163459584512
Czech Republic,JUN2014,June 2014,2014,6,June,Low carbon,3243.675,26,38397.016,19403.599,0.5633756949546423
Czech Republic,JUN2014,June 2014,2014,6,June,Fossil fuels,2520.219,27,40793.984,21144.418,0.4377226850911062
Denmark,JUN2014,June 2014,2014,6,June,Hydro,0.742,1,15,7.154,0.00043316224786688024
Denmark,JUN2014,June 2014,2014,6,June,Wind,638.043,2,13079.001,5175.14,0.3724745823662101
Denmark,JUN2014,June 2014,2014,6,June,Solar,94.794,3,595.518,290.908,0.05533852038314427
Denmark,JUN2014,June 2014,2014,6,June,Total combustible fuels,979.406,7,17125.73,12213.94,0.5717543187793932
Denmark,JUN2014,June 2014,2014,6,June,Coal,638.728,8,10245.163,7560.528,0.37287446934705754
Denmark,JUN2014,June 2014,2014,6,June,Oil,20.847,9,292.612,185.68,0.012169991079893333
Denmark,JUN2014,June 2014,2014,6,June,Natural gas,91.896,10,1940.65,1807.607,0.05364673575468306
Denmark,JUN2014,June 2014,2014,6,June,Combustible renewables,174.702,11,3976.721,2281.858,0.10198694208468964
